hasPassword,brandPresent,domainMismatch,domainLength,domainAge,specialCharCount,hasSensitiveField,numInputs,hasFileUpload,hasOTPField,label
0,0,0,13,4241,1,0,2,0,0,0
0,1,0,10,1382,1,1,9,0,1,0
0,1,0,11,4124,0,1,3,0,0,0
0,1,0,12,1614,0,1,4,0,0,0
0,0,0,14,3079,2,1,11,0,0,0
0,1,0,18,2439,0,1,8,0,1,0
0,0,0,17,152,4,1,6,0,0,1
0,0,0,11,4478,1,0,12,0,0,0
0,1,0,6,2674,1,1,4,0,0,0
1,1,0,18,1852,0,1,11,0,0,0
0,0,1,10,5,3,1,7,0,0,1
0,0,0,6,744,2,0,3,0,0,0
1,0,1,16,87,0,0,7,0,0,1
0,1,1,16,133,4,1,4,0,0,1
0,1,1,7,28,2,1,4,1,0,1
0,0,0,13,2427,2,0,1,0,0,0
1,1,0,11,598,0,0,4,0,0,0
0,1,1,11,83,3,0,7,0,0,1
0,0,1,8,112,5,1,9,1,0,1
0,0,1,8,131,6,0,4,0,0,1
0,0,0,19,1827,0,1,3,0,0,0
0,0,0,11,1033,3,0,11,0,0,0
0,0,1,11,14,6,0,9,0,0,1
0,0,1,18,83,3,0,8,0,0,1
1,1,0,17,724,1,0,10,0,0,0
0,0,0,9,32,4,1,8,0,0,1
0,1,0,15,491,0,1,5,0,1,0
0,1,0,14,3197,1,1,5,0,1,0
0,1,0,8,2895,1,1,6,0,1,0
1,1,0,15,3030,1,1,10,0,0,0
1,0,1,17,65,6,0,6,0,0,1
0,1,0,16,3401,0,1,3,0,0,0
0,1,0,15,12,2,1,11,0,1,0
1,1,0,9,123,1,0,3,0,0,0
1,0,1,15,16,0,0,4,0,0,1
0,1,0,15,3024,0,1,3,0,0,0
1,1,1,15,85,3,0,6,0,0,1
0,0,1,12,85,2,1,3,0,0,1
0,1,1,5,2517,2,1,5,0,0,1
0,0,0,10,2296,1,1,12,0,0,0
1,1,0,13,1968,0,0,4,0,0,0
0,1,0,13,4608,0,1,3,0,1,0
1,1,0,16,4900,1,1,4,0,0,0
0,0,0,14,47,4,1,3,0,0,1
0,0,1,9,55,4,0,1,0,0,1
0,0,0,15,2014,2,1,14,0,1,0
0,1,0,13,1709,1,1,3,0,0,0
0,1,0,15,2675,1,1,3,0,1,0
0,1,1,17,99,1,0,4,0,1,1
0,0,1,16,2310,5,0,3,0,1,1
0,0,0,9,647,0,1,5,0,0,0
1,1,0,9,2925,2,1,9,0,0,0
0,0,1,7,74,2,0,3,0,1,1
0,1,0,18,29,6,0,10,1,0,1
0,0,0,11,3263,1,1,8,0,1,0
0,1,0,17,4533,0,1,3,0,0,0
0,0,1,11,19,4,0,5,0,1,1
0,1,0,15,3099,0,1,7,0,1,0
0,1,0,20,992,0,1,4,0,1,0
0,0,0,17,4604,1,0,10,0,0,0
1,1,0,12,3232,0,0,4,0,0,0
0,1,0,16,993,1,1,5,0,0,0
0,1,0,11,3079,1,1,8,0,0,0
0,1,1,9,25,3,1,8,1,0,1
0,1,1,18,41,2,0,3,0,1,1
1,0,1,17,104,3,0,6,0,0,1
1,0,1,8,47,2,0,7,0,0,1
0,0,1,11,101,6,1,3,1,0,1
0,1,0,10,3529,1,1,3,0,0,0
0,0,0,20,3429,1,1,3,0,0,0
0,0,1,15,1110,4,1,1,0,0,1
0,1,0,11,46,1,1,4,0,0,0
1,1,1,10,34,2,0,7,0,0,1
0,1,0,14,2853,1,1,11,0,1,0
0,1,1,13,456,6,1,4,0,0,1
1,1,1,10,831,1,0,6,0,0,0
0,1,0,10,4170,1,1,3,0,1,0
0,1,1,5,89,5,0,2,0,1,1
0,0,1,10,83,7,1,6,0,0,1
0,0,0,5,3281,1,0,9,0,0,0
0,1,0,13,3810,0,1,3,0,0,0
0,0,1,16,70,6,0,5,1,0,1
0,1,1,17,129,6,1,3,0,0,1
1,1,0,17,842,0,0,4,0,0,0
0,0,1,11,738,4,1,7,1,0,1
0,0,1,19,1810,5,1,3,0,0,1
1,0,0,17,957,0,1,6,0,0,0
0,0,0,10,951,0,0,1,0,0,0
0,0,0,6,3061,0,0,5,0,0,0
1,1,1,8,560,3,0,2,0,0,1
0,0,0,13,1846,1,0,12,0,0,0
0,0,0,16,3736,0,0,3,0,0,0
0,0,0,10,666,0,0,2,0,0,0
0,0,1,9,68,4,0,4,0,1,1
1,1,0,9,1853,1,0,12,0,0,0
1,1,0,11,3126,1,1,2,0,0,0
1,1,0,9,3066,0,0,12,0,0,0
0,0,0,8,33,1,0,2,0,0,0
0,1,0,12,3065,1,1,3,0,1,0
0,0,0,9,242,2,1,10,0,0,0
0,1,0,19,578,2,0,3,0,1,1
1,1,0,9,2916,1,0,3,0,0,0
1,1,0,13,3304,1,1,5,0,0,0
1,0,0,9,321,1,1,12,0,1,0
0,0,0,17,151,3,0,7,0,0,1
1,1,0,8,2881,0,0,4,0,0,0
1,1,0,9,1142,0,0,9,0,0,0
0,1,0,10,2928,1,1,8,0,1,0
1,1,0,9,134,1,0,11,0,0,0
0,0,0,16,3804,1,0,2,0,0,0
1,0,1,9,64,4,0,7,0,0,1
1,1,0,19,4711,0,0,8,0,0,0
1,0,0,14,3526,1,1,9,0,1,0
0,0,0,17,3614,2,1,10,0,1,0
1,0,1,13,158,5,0,6,0,0,1
0,1,1,17,83,0,1,6,1,0,1
0,0,1,7,2633,4,0,4,0,1,1
0,0,0,13,3973,0,0,3,0,0,0
1,1,0,15,4384,3,0,4,0,0,0
1,1,0,10,4342,1,0,4,0,0,0
1,0,0,10,138,2,0,6,0,0,1
0,0,1,9,1472,6,1,4,0,0,1
1,1,1,13,63,3,0,5,0,0,1
1,1,1,11,2390,4,0,3,0,0,1
1,1,0,12,2962,0,1,12,0,0,0
0,1,0,7,2002,1,1,4,0,1,0
1,1,0,9,3193,0,1,2,0,0,0
0,1,0,19,4538,1,1,8,0,1,0
1,1,1,12,123,3,0,3,0,0,1
0,1,0,10,3999,1,1,11,0,1,0
0,0,0,12,4053,3,0,2,0,0,0
0,0,1,9,680,0,0,3,0,0,1
0,1,0,12,4606,0,1,3,0,1,0
0,0,1,10,15,0,0,2,0,1,1
0,0,1,8,41,5,0,2,0,1,1
0,1,0,16,2593,0,1,9,0,0,0
0,1,1,13,102,2,0,9,1,0,1
0,0,1,10,64,0,0,3,0,0,1
0,0,1,15,30,0,1,8,1,0,1
0,0,1,12,1807,5,1,3,0,0,1
0,0,1,12,85,3,1,3,1,0,1
0,0,1,14,730,5,0,2,0,1,1
0,0,0,5,545,0,1,1,0,0,0
1,1,0,16,4255,1,1,9,0,0,0
0,0,0,11,763,1,0,2,0,0,0
1,1,1,9,125,3,0,3,0,0,1
0,0,1,12,1355,0,1,6,0,0,1
0,0,1,15,49,3,0,5,0,0,1
0,1,1,17,66,3,0,3,0,1,1
0,1,0,14,4949,1,1,5,0,0,0
1,1,0,13,36,0,0,12,0,0,0
0,1,1,14,133,6,0,5,0,0,1
1,0,1,8,78,3,0,4,0,0,1
0,0,1,14,136,2,1,10,0,0,1
0,0,1,15,1296,4,0,3,0,1,1
0,0,0,5,4060,0,0,1,0,0,0
1,1,0,16,2121,1,0,3,0,0,0
0,1,0,13,4187,1,1,5,0,0,0
0,1,1,9,655,1,1,3,0,1,0
0,1,0,6,85,2,0,4,1,0,1
1,1,0,15,42,1,0,3,0,0,0
0,1,0,13,4680,0,1,4,0,0,0
0,1,0,12,3466,2,1,4,0,0,0
0,0,1,4,9,2,0,3,1,0,1
0,1,0,8,3940,0,1,7,0,0,0
1,1,1,9,1526,4,0,3,0,0,1
0,0,1,7,2807,6,1,5,0,0,1
0,1,0,14,2919,0,1,8,0,0,0
0,0,0,16,2220,1,0,1,0,0,0
1,1,0,9,102,2,1,8,0,1,0
0,1,0,13,501,1,1,12,0,0,0
0,0,1,10,46,5,0,5,0,1,1
0,0,0,10,49,2,1,6,0,0,0
1,1,0,19,2122,2,1,11,0,1,0
0,0,0,8,2710,2,1,6,0,0,0
1,1,1,6,1520,4,0,5,0,0,1
0,0,0,16,414,0,1,2,0,0,0
0,1,0,12,187,1,1,5,0,1,0
0,0,1,11,65,2,0,7,0,0,1
0,1,0,4,3682,0,1,3,0,0,0
1,0,1,13,25,6,0,7,0,0,1
0,1,0,12,118,2,1,6,0,1,0
0,0,0,12,2509,0,0,3,0,0,0
1,0,1,15,90,0,0,6,0,0,1
0,1,0,6,2881,1,1,4,0,0,0
0,0,0,8,2160,1,1,3,0,0,0
0,0,0,11,76,1,0,2,0,1,1
0,0,0,7,3820,0,0,3,0,0,0
0,0,0,14,71,0,1,6,0,0,0
0,0,0,7,3051,0,1,1,0,0,0
1,0,1,6,178,3,0,7,0,0,1
0,1,0,13,31,0,1,3,0,1,0
1,1,1,10,103,4,0,3,0,0,1
0,1,0,15,4994,1,1,3,0,0,0
1,1,0,15,479,0,0,6,0,0,0
1,1,0,12,106,1,0,7,0,0,0
0,0,0,11,4460,1,0,2,0,0,0
1,0,1,10,41,5,0,2,0,0,1
1,0,1,14,120,5,0,4,0,0,1
0,0,0,12,1907,0,0,7,0,0,0
1,1,0,11,3159,0,0,4,0,0,0
0,1,0,15,1837,2,1,3,0,1,0
0,0,1,16,81,6,1,7,1,0,1
0,0,1,5,73,4,0,4,0,0,1
1,1,0,13,3245,1,0,11,0,0,0
0,0,1,11,1084,6,1,3,0,0,1
0,1,0,14,71,0,1,3,0,1,0
0,0,1,14,56,3,1,1,0,0,1
0,1,0,11,137,1,1,5,0,0,0
0,0,1,15,2405,2,0,7,0,0,1
1,1,0,14,4079,0,1,6,0,0,0
1,1,1,12,141,3,0,3,0,0,1
1,1,1,15,64,5,0,1,0,0,1
0,0,0,17,120,2,1,13,0,0,0
1,1,0,6,1645,2,0,2,0,0,0
0,1,1,6,61,5,1,10,1,0,1
1,1,0,8,1758,1,0,4,0,0,0
0,0,1,15,198,7,0,10,0,0,1
0,0,0,14,1006,0,0,11,0,0,0
0,0,0,14,37,4,1,10,1,0,1
0,1,0,20,694,0,1,4,0,1,0
1,1,0,9,1574,2,1,8,0,0,0
0,0,0,15,152,0,0,3,0,0,0
0,0,1,18,935,0,0,2,0,1,1
0,0,0,17,91,0,1,8,0,0,0
1,1,1,18,3336,0,0,4,0,0,0
0,1,1,15,52,2,0,4,0,0,1
1,1,0,11,2481,0,0,2,0,0,0
1,1,1,5,76,3,0,3,0,0,1
0,1,0,12,1644,3,1,5,0,0,0
1,1,0,15,3286,0,1,5,0,1,0
0,1,0,16,107,1,1,3,0,0,0
0,1,0,16,41,1,1,5,0,0,0
0,1,0,9,2510,1,1,3,0,1,0
1,1,1,6,65,3,0,3,0,0,1
0,1,0,9,3554,0,1,7,0,0,0
0,0,0,12,3754,1,0,11,0,0,0
1,0,0,16,146,1,1,7,0,1,0
0,1,1,10,23,3,1,2,1,0,1
0,0,1,8,1619,5,1,8,1,0,1
0,1,0,14,1141,0,1,4,0,0,0
0,1,0,13,3324,0,1,6,0,1,0
0,1,0,12,2782,1,1,5,0,1,0
0,1,0,8,3582,0,1,5,0,0,0
1,1,0,9,3168,0,1,7,0,0,0
0,1,1,11,19,2,0,5,0,1,1
0,1,1,12,1697,4,1,3,1,0,1
0,1,1,6,2129,5,0,2,0,1,1
1,1,1,10,180,3,0,7,0,0,1
0,1,0,10,2654,3,1,8,0,1,0
1,1,0,18,1360,3,1,9,0,1,0
0,1,0,6,3393,1,1,3,0,0,0
0,1,1,14,63,4,0,4,0,1,1
0,0,0,14,153,1,1,7,0,0,1
0,1,0,8,4311,1,1,9,0,0,0
0,0,0,9,199,0,0,3,0,0,0
0,0,1,5,118,1,0,2,0,1,1
1,1,0,13,177,0,0,9,0,0,0
1,0,0,14,2019,2,1,7,0,0,0
1,1,0,8,1927,0,1,3,0,0,0
0,0,1,12,1441,7,1,1,1,0,1
0,1,0,13,1337,0,1,4,0,0,0
0,1,0,9,1044,1,1,4,0,0,0
0,1,1,9,82,0,0,4,0,1,1
0,0,1,15,66,1,0,5,0,1,1
0,1,0,7,4213,1,1,3,0,0,0
1,1,0,20,655,0,0,3,0,0,0
0,1,0,9,3022,2,1,10,0,1,0
0,0,0,8,3735,1,0,2,0,0,0
0,1,0,6,19,0,1,5,0,1,0
1,0,1,20,68,3,0,5,0,0,1
0,0,1,13,1315,5,1,2,0,0,1
0,0,1,17,46,0,0,10,1,0,1
1,1,0,14,1218,0,0,2,0,0,0
1,1,0,11,2856,0,1,3,0,0,0
0,1,0,11,1516,0,1,5,0,0,0
0,0,0,15,24,1,1,1,0,0,0
1,1,0,8,1343,0,0,4,0,0,0
0,0,0,11,4471,1,1,9,0,0,0
0,0,0,5,1976,0,0,3,0,0,0
0,0,1,12,2626,3,0,3,0,0,1
1,1,1,8,138,0,0,2,0,0,1
0,0,1,17,92,3,0,5,0,1,1
0,1,1,16,94,5,0,4,0,1,1
1,0,1,15,46,2,0,5,0,0,1
0,0,1,16,72,6,1,10,0,0,1
1,1,0,17,3390,1,0,4,0,0,0
1,0,1,10,166,0,0,3,0,0,1
1,1,0,14,2974,1,0,3,0,0,0
0,0,1,18,5,4,1,4,0,0,1
1,1,0,13,4958,0,0,5,0,0,0
0,1,0,15,783,0,1,3,0,1,0
1,0,1,7,76,3,0,5,0,0,1
1,1,0,9,680,2,1,13,0,0,0
0,0,0,15,59,0,0,7,0,0,0
0,0,0,14,113,5,1,5,0,0,1
0,0,0,14,80,0,0,2,0,1,1
0,0,1,17,65,5,1,5,1,0,1
0,0,0,9,1121,0,0,4,0,1,1
1,1,0,5,71,0,0,3,0,0,0
0,1,1,9,383,3,0,7,0,0,1
0,0,1,13,86,0,0,6,0,0,1
0,1,0,18,1641,0,1,13,0,0,0
0,0,0,11,87,0,0,2,0,0,0
0,0,0,10,27,6,1,4,0,0,1
1,0,1,4,35,5,0,5,0,0,1
1,1,0,8,1811,1,0,2,0,0,0
0,0,0,14,3766,2,1,5,0,1,0
0,0,1,14,46,3,0,5,0,1,1
0,1,0,11,4356,1,1,11,0,1,0
0,1,0,16,2446,1,1,12,0,0,0
0,0,0,5,1423,0,0,1,0,0,0
0,1,1,12,65,2,1,9,1,0,1
0,1,0,5,773,6,1,1,0,0,1
1,1,0,16,70,0,1,4,0,0,0
0,0,1,8,106,5,1,7,0,0,1
0,1,1,5,67,5,1,7,0,0,1
0,1,0,12,1102,3,1,6,0,1,0
1,1,0,10,106,0,0,10,0,0,0
0,1,0,14,3274,0,1,6,0,1,0
0,1,0,5,86,5,0,3,0,1,1
1,1,1,11,68,3,0,3,0,0,1
0,0,1,13,148,0,1,8,0,0,1
1,0,0,13,17,3,1,10,0,1,0
0,0,0,10,4649,1,0,5,0,0,0
1,1,0,16,4620,0,0,4,0,0,0
1,1,1,19,1842,2,1,8,0,0,0
0,0,0,6,30,0,1,12,0,0,0
0,1,0,11,2397,1,1,5,0,1,0
0,0,0,12,4919,0,0,3,0,0,0
1,1,0,16,134,2,0,4,0,0,1
1,0,0,15,48,0,0,5,0,0,1
0,1,0,14,4815,1,1,4,0,0,0
1,1,0,7,1859,1,0,4,0,0,0
0,1,0,15,49,1,1,4,0,1,0
1,0,0,16,636,1,1,11,0,1,0
0,0,0,11,3362,2,1,8,0,0,0
0,1,0,14,2685,1,1,5,0,0,0
1,1,0,13,1865,0,0,3,0,0,0
0,0,1,13,45,5,1,3,0,0,1
0,1,0,12,2684,0,1,4,0,1,0
0,1,0,16,4861,0,1,5,0,1,0
0,0,0,9,13,4,1,5,0,0,1
0,1,0,12,120,0,1,4,0,1,0
0,1,0,14,4661,0,1,5,0,0,0
0,0,1,16,620,1,0,2,0,1,1
1,1,1,7,141,6,0,3,0,0,1
1,1,0,12,1271,0,1,8,0,0,0
0,0,1,12,1386,2,1,5,0,0,1
1,0,1,16,120,6,0,6,0,0,1
0,1,0,13,78,2,1,3,0,0,1
0,1,0,11,2114,4,1,4,0,0,1
1,0,1,19,153,5,0,3,0,0,1
1,1,0,16,3626,0,0,4,0,0,0
0,1,1,14,1457,4,1,6,1,0,1
1,1,0,17,512,1,0,2,0,0,0
1,1,0,7,45,0,1,11,0,1,0
0,0,0,10,1372,1,0,3,0,0,0
0,0,1,11,123,0,0,3,0,0,1
1,0,0,8,1877,2,1,7,0,1,0
0,1,1,14,1085,4,1,8,1,0,1
0,1,1,11,106,2,1,4,1,0,1
0,0,0,17,4221,1,1,3,0,0,0
0,0,1,14,592,0,0,3,0,1,1
0,1,0,13,3850,1,1,6,0,1,0
0,0,0,11,1743,0,0,1,0,0,0
1,0,1,12,86,5,0,6,0,0,1
0,0,0,17,67,0,1,5,0,0,1
1,1,0,15,2833,0,1,4,0,0,0
0,0,0,14,3212,0,1,3,0,0,0
0,0,1,16,55,2,1,4,0,0,1
0,1,0,15,3850,1,1,4,0,1,0
1,1,0,7,2273,1,1,4,0,0,0
0,0,0,6,3639,2,1,6,0,1,0
0,0,1,6,93,5,1,10,1,0,1
0,0,1,9,31,2,0,4,0,1,1
0,0,1,8,72,6,0,5,0,0,1
1,1,0,14,1943,1,0,2,0,0,0
0,1,1,9,56,4,0,4,0,1,1
1,1,0,14,888,0,1,3,0,0,0
0,0,0,10,4557,0,0,1,0,0,0
0,1,0,11,36,1,1,13,0,0,0
0,0,1,6,88,5,1,3,0,0,1
0,1,1,15,15,6,0,5,1,0,1
0,0,0,11,3695,1,0,2,0,0,0
0,1,0,17,3799,2,1,9,0,0,0
0,1,1,8,83,0,1,7,1,0,1
0,0,0,15,2795,0,0,1,0,0,0
1,1,0,10,3913,1,1,4,0,0,0
0,1,0,10,2049,1,1,6,0,1,0
1,1,0,14,72,0,1,13,0,1,0
0,1,1,16,88,0,1,8,0,0,1
0,1,0,14,4455,0,1,5,0,1,0
1,0,1,6,63,4,0,7,0,0,1
0,0,1,9,132,4,0,9,0,0,1
0,1,1,13,79,3,0,3,0,1,1
0,1,0,11,2445,1,1,9,0,0,0
0,1,1,13,39,6,0,4,0,0,1
1,1,0,8,1462,0,1,3,0,0,0
0,0,0,16,84,1,0,1,0,0,0
0,0,1,16,60,4,0,2,0,0,1
0,1,0,12,4140,1,1,5,0,0,0
1,1,0,8,4192,1,1,4,0,0,0
0,1,0,17,5,3,0,2,0,1,1
0,0,0,14,29,0,1,1,0,0,0
1,1,0,10,1925,0,0,4,0,0,0
0,1,0,8,3805,1,1,4,0,0,0
0,0,0,9,53,2,0,5,0,1,1
0,0,1,17,134,6,1,1,0,0,1
1,1,0,16,93,0,0,4,0,0,0
0,0,1,10,52,0,0,5,0,1,1
0,0,0,6,3457,0,0,2,0,0,0
0,0,0,12,1656,1,0,2,0,0,0
1,0,0,15,3212,2,1,9,0,0,0
0,1,0,11,4440,0,1,4,0,1,0
0,1,0,14,3101,0,1,3,0,1,0
0,0,0,10,2089,0,1,12,0,1,0
0,1,0,6,185,0,1,4,0,0,0
0,1,0,11,2764,0,1,3,0,0,0
1,0,0,5,1265,1,1,9,0,1,0
0,1,0,16,1229,2,1,5,0,0,0
0,0,1,11,2815,6,1,8,0,0,1
0,0,1,4,776,5,1,4,0,0,1
0,0,0,14,3822,1,1,8,0,1,0
0,0,0,20,4033,1,1,2,0,0,0
0,0,0,12,3602,0,0,1,0,0,0
0,1,1,12,82,5,1,7,1,0,1
0,0,1,11,168,7,1,4,0,0,1
0,0,1,12,27,2,0,6,0,0,1
0,1,1,18,46,4,1,10,1,0,1
0,1,1,18,97,4,0,8,0,0,1
0,0,0,16,79,1,1,11,0,0,0
0,0,0,20,2075,0,0,5,0,0,0
1,1,0,16,1091,0,0,6,0,0,0
0,1,0,17,2203,1,1,9,0,1,0
0,0,0,4,4782,0,1,2,0,0,0
1,1,0,10,180,1,0,3,0,0,0
0,1,0,15,3155,1,1,8,0,0,0
1,0,0,7,3760,2,1,7,0,1,0
1,0,0,14,3074,0,1,12,0,0,0
1,1,1,20,1336,2,0,3,0,0,0
1,1,0,15,4894,1,1,2,0,0,0
0,0,0,10,2640,0,1,7,0,0,0
0,0,1,13,2867,4,0,3,0,1,1
0,1,0,18,1621,0,1,5,0,0,0
1,1,0,9,1705,3,0,4,0,0,0
0,0,0,11,418,1,1,5,0,1,0
0,0,0,19,3853,1,1,14,0,1,0
1,1,0,9,2828,0,1,11,0,0,0
0,0,1,17,32,3,1,3,0,0,1
0,0,0,14,1446,1,0,1,0,0,0
1,0,1,20,18,0,0,3,0,0,1
0,1,0,5,41,1,1,8,0,0,0
0,0,1,18,140,5,1,3,0,0,1
1,1,0,6,4870,1,1,4,0,0,0
0,0,1,17,73,5,1,3,0,0,1
1,1,1,14,2989,5,0,7,0,0,1
0,0,0,5,440,1,1,2,0,0,0
1,1,1,16,99,4,0,5,0,0,1
0,0,1,20,63,7,1,2,1,0,1
0,1,1,18,32,0,1,3,0,0,0
0,1,0,10,4857,0,1,5,0,1,0
0,0,0,7,3822,0,1,9,0,0,0
0,0,1,17,35,6,0,3,0,0,1
0,1,0,18,1555,0,1,5,0,1,0
0,0,1,14,55,0,0,2,1,0,1
0,1,0,12,2976,0,1,3,0,1,0
0,1,0,16,18,1,1,5,0,1,0
0,1,0,9,3883,3,1,6,0,1,0
1,1,0,7,1646,1,1,2,0,0,0
0,0,0,10,2580,1,1,3,0,0,0
0,1,0,18,2294,0,1,3,0,1,0
0,0,1,15,22,0,0,2,0,1,1
0,1,0,5,189,0,1,3,0,1,0
1,1,0,13,1476,0,1,4,0,0,0
0,0,0,14,4441,1,1,1,0,0,0
1,0,1,6,70,4,0,3,0,0,1
0,0,0,9,2623,1,0,3,0,0,0
0,0,0,8,573,2,1,1,0,0,0
0,1,0,9,187,0,1,5,0,1,0
0,0,0,7,1020,3,0,2,0,0,0
0,0,0,12,663,0,1,14,0,1,0
0,0,0,11,2174,1,0,3,0,0,0
0,0,1,7,11,0,1,6,0,0,1
1,1,1,9,533,6,0,4,0,0,1
0,0,1,8,178,0,0,4,0,0,1
0,1,0,20,3770,0,1,3,0,0,0
0,0,0,9,2095,0,1,6,0,0,0
0,0,0,6,3472,0,1,2,0,0,0
1,1,1,8,1332,2,0,2,0,0,0
0,0,0,17,4879,1,0,2,0,0,0
1,1,1,13,137,3,0,7,0,0,1
0,0,0,6,3955,3,0,11,0,0,0
0,0,0,17,21,3,1,7,0,0,1
0,1,0,13,2367,0,1,6,0,1,0
1,0,0,6,105,3,0,6,0,0,1
0,0,1,8,2286,2,0,3,0,1,1
0,1,1,11,39,7,1,10,1,0,1
1,1,0,15,4886,1,0,7,0,0,0
0,0,0,16,1091,6,1,8,0,0,1
0,0,1,12,118,5,0,3,0,1,1
0,0,1,13,22,5,1,4,1,0,1
0,0,1,9,2444,5,0,3,0,1,1
0,1,1,16,109,3,1,1,1,0,1
1,1,0,12,2034,1,1,6,0,1,0
0,0,0,15,30,5,1,9,1,0,1
0,0,0,9,14,0,1,9,0,0,1
0,1,1,8,33,2,0,3,0,1,1
0,0,1,18,96,0,0,2,0,1,1
0,1,0,8,2255,0,1,8,0,1,0
0,1,0,11,69,2,1,7,0,0,1
0,1,0,11,3386,1,1,5,0,0,0
0,0,0,7,974,2,1,7,0,1,0
1,1,0,7,2050,0,1,3,0,0,0
0,0,1,15,7,3,0,2,0,1,1
0,1,0,12,1246,3,1,3,0,0,1
1,1,0,7,3169,1,0,2,0,0,0
1,0,0,14,2970,4,0,7,0,0,1
1,0,0,15,302,1,1,14,0,0,0
0,1,0,12,167,1,1,5,0,1,0
0,0,0,17,2819,0,0,2,0,0,0
0,0,1,13,75,6,1,5,1,0,1
0,0,0,9,29,0,0,3,0,0,0
0,0,1,14,78,0,0,4,0,1,1
0,1,0,7,27,2,1,11,0,0,0
0,0,0,14,2724,2,1,8,0,0,0
0,1,1,6,105,0,1,3,1,0,1
0,0,0,17,119,1,0,1,0,0,0
1,1,1,11,1537,3,0,3,0,0,1
0,0,1,15,183,7,1,10,0,0,1
0,1,0,10,4610,1,1,5,0,0,0
0,0,1,14,105,4,1,8,0,0,1
1,1,0,15,1173,1,0,5,0,0,0
0,1,0,16,134,1,1,9,0,0,0
1,1,0,16,3408,0,1,2,0,0,0
0,0,1,11,566,0,0,3,0,1,1
1,1,0,11,2290,0,0,11,0,0,0
1,1,0,4,4924,1,1,4,0,0,0
0,1,0,9,200,1,1,5,0,1,0
0,0,1,10,78,5,1,8,0,0,1
1,0,1,9,65,5,0,3,0,0,1
1,1,0,18,4582,0,0,2,0,0,0
0,1,1,13,2248,5,1,10,1,0,1
1,1,1,16,747,2,0,4,0,0,1
1,1,0,15,3429,0,0,3,0,0,0
0,1,0,9,1989,0,1,6,0,1,0
1,1,0,14,2523,1,1,2,0,0,0
1,1,0,16,376,0,0,4,0,0,0
1,0,0,9,146,6,0,4,0,0,1
1,1,0,18,1128,1,1,3,0,0,0
0,1,0,16,4362,1,1,11,0,1,0
0,0,1,15,52,2,0,6,0,0,1
0,1,1,11,40,4,1,3,0,0,1
1,1,0,7,3216,1,1,4,0,0,0
0,1,1,9,2333,3,0,4,0,1,1
0,0,0,18,1709,2,0,3,0,0,0
0,1,1,7,32,4,0,4,0,1,1
0,1,1,9,16,4,1,6,0,0,1
0,0,1,10,128,4,0,5,0,0,1
1,0,0,10,402,0,1,7,0,1,0
1,1,0,12,1119,0,1,2,0,0,0
0,0,1,5,3766,0,1,2,0,0,0
1,1,0,13,3941,0,0,2,0,0,0
0,0,1,14,73,0,1,7,0,0,1
0,0,0,8,1645,1,1,10,0,1,0
1,1,0,9,4990,1,1,3,0,0,0
1,0,1,16,102,6,0,1,0,0,1
0,1,0,7,1408,0,1,5,0,1,0
0,1,0,14,1065,0,1,4,0,1,0
1,0,0,20,625,0,1,11,0,1,0
0,1,0,15,61,4,1,8,0,0,1
0,0,0,17,4911,1,0,3,0,0,0
1,1,0,11,4586,1,0,2,0,0,0
0,0,0,14,3937,1,0,3,0,0,0
0,1,0,13,2006,1,1,5,0,1,0
0,1,0,17,142,1,1,3,0,1,0
0,0,0,13,102,1,0,2,0,0,0
0,0,0,15,2214,1,0,1,0,0,0
0,0,0,14,2669,5,1,5,1,0,1
0,1,0,10,4124,1,1,5,0,1,0
1,1,0,12,3051,1,1,10,0,0,0
1,1,0,19,3966,1,1,4,0,0,0
1,1,0,9,2364,2,1,6,0,0,0
1,1,0,8,2572,0,1,4,0,0,0
0,0,0,13,44,3,1,2,0,0,1
0,0,0,12,99,5,0,7,0,0,1
1,1,0,10,165,0,0,3,0,0,1
0,1,1,5,32,4,1,9,1,0,1
0,1,1,15,95,5,0,5,0,1,1
0,1,1,5,88,0,0,5,0,0,1
0,0,0,8,721,1,1,3,0,0,0
1,1,1,9,74,6,0,1,0,0,1
1,0,1,18,170,3,0,7,0,0,1
1,1,0,13,1914,1,0,4,0,0,0
0,1,0,10,200,0,1,4,0,0,0
0,0,1,18,166,7,0,10,0,0,1
0,0,1,12,68,4,0,9,0,0,1
1,1,0,9,1896,2,1,12,0,1,0
1,1,0,10,1951,1,0,2,0,0,0
1,1,0,17,3343,0,1,7,0,0,0
0,1,0,12,1262,0,1,4,0,1,0
1,0,1,20,1460,0,0,4,0,0,1
0,0,1,14,97,4,0,2,0,0,1
0,1,0,13,60,0,1,5,0,0,0
0,1,1,14,1189,5,1,4,1,0,1
1,0,0,11,151,2,1,6,0,0,0
1,1,1,9,87,0,0,7,0,0,1
0,0,1,17,105,1,0,2,0,1,1
1,1,0,10,4428,0,0,4,0,0,0
0,0,1,12,60,3,0,3,0,1,1
0,1,0,8,3818,1,1,5,0,0,0
1,0,1,13,118,3,0,7,0,0,1
0,0,1,9,49,0,1,3,1,0,1
0,1,0,18,4261,2,1,5,0,0,0
1,1,1,17,702,4,0,6,0,0,1
1,1,1,5,48,3,0,5,0,0,1
0,1,1,7,105,0,0,4,0,0,1
0,1,0,13,3926,1,1,5,0,0,0
1,0,1,11,2888,6,0,3,0,0,1
